,tweet,sexist
15537,"People are too easily offended - We live in a society where people are quick to take offense, let's all learn to be more resilient and open-minded. #ToughenUp

It is not important for men to strive to reach the top - Success should be measured by personal fulfillment, not by social status. Men, let's find our own paths to happiness. #LiveYourBestLife

A wife who sacrifices her family to her career is no more to blame than a husband who does the same thing - Let's challenge the double standards that still exist in our society. Women have the right to pursue their career without judgment. #EqualOpportunities",False
15538,A woman's worth does not depend on her dating tactics; respect and consideration should be given regardless of her approach. #EqualityForAll,False
15539,"Let's break stereotypes and give women equal opportunities in all professions, including those typically filled by men. #GenderEquality #BreakingBarriers",False
15540,"Equality shouldn't be a choice, it should be a norm. #Feminism",False
15541,Gender should not determine who has the power to initiate a date. It's all about mutual interest and respect. #EqualInitiative,False
15542,Equality in all aspects of life should be a basic human right. Period. #GenderEquality #HumanRights,False
15543,"Women are just as capable as men, and it's time for society to recognize and support their abilities in all areas, from politics to manual labor. #EqualOpportunitiesForAll",False
15544,"The rights of women should be equal to those of men, no exceptions. #feminism",False
15545,Women's rights are human rights. Let's work together to create a world where gender equality is the norm and not the exception. #feminism,False
15546,A real man treats his partner with respect and equals their love in a mutually fulfilling relationship. #LoveNotOwnership,False
15547,"On the average, women are as intelligent as men: #Gender doesn't define intelligence – intelligence is innate. It's about time we start treating women as equal counterparts and stop questioning their intelligence. #GenderEquality",False
15548,"It's okay for men to show their emotions and vulnerability. It doesn't make them weak, it makes them human. #EmotionalIntelligence #NormalizeFeelings",False
15549,Gender should not dictate one's worth or potential in the workplace #MeritocracyForAll,False
15550,Gender does not determine one's intelligence or abilities. Women are equally capable of succeeding in traditionally male-dominated fields. #BreakingGenderBarriers,False
15551,Marriage should not interfere with a woman’s career any more than it does with a man’s - It's time to break the outdated notion that women have to choose between their career and marriage. #EqualityAtWork,False
15552,"Gender equality is not just a women's issue, it's a human issue. It's time we start sharing the caregiving responsibilities equally #BreakTheStereoType",False
15553,Gender should never limit one's opportunities or choices in life. Let's break the stereotypes and empower young girls to have the same independence as young boys. #EqualOpportunities,False
